id	creator	title	model
und:d504rj45q4n		Greece-Mistra-Monastery-La-Pantanasca.tif	GenericFile
und:d504rj45q2z		France-Bourg-church-Notre-Dame.tif	GenericFile
und:d504rj45q08		France-S-Quentin-old-wells.jpg	GenericFile
und:d504rj45r0k		Italy-Palermo-Aqueduct.jpg	GenericFile
und:d504rj45q1m		image_1973.xml	GenericFile
und:d504rj45q7p		image_1391.xml	GenericFile
und:d504rj45r28		Italy-Rome-catacomb-Pontieu-Head-of-Christ.tif	GenericFile
und:d504rj45r6n		Portugal-Lisbon-church-Sacred-Heart.tif	GenericFile
und:d504rj45s0w		Spain-Granada-Alhambra-Lion-court2.tif	GenericFile
und:d504rj45q81		Italy-Rome-circus-Maxentius.tif	GenericFile
und:d504rj45r59		Mexico-Palenque-Ruins-Temple-Sun.tif	GenericFile
und:d504rj45r4z		Italy-Cremona-church-S-Augustine.jpg	GenericFile
und:d504rj45r1x		image_1069.xml	GenericFile
und:d504rj45s6z		Origen and the History of Justification: The Legacy of Origen's Commentary on Romans	Document
und:d791sf28b85	David Dressing	Technical information Paraguay 1998.pdf	GenericFile
und:d504rj45s48		UK-England-London-palace-S-James.tif	GenericFile
und:d504rj45s2k		Spain-Zaragoza-church-S-Leo.jpg	GenericFile
und:d504rj45t37			GenericFile
und:d791sf28c12	Joel N Jimenez Lozano	C:/Users/NETZA/Desktop/THESIS_LATEX/1. THESIS_TEXT/Main.dvi	GenericFile
und:d791sf28c0q	Amit Kumar Verma	Modulating Extreme Electron Densities in Complex Oxides	Etd
und:d791sf28c5f	Katelyn Ann Seprish	The Strange Hair and the Pretty Nipple	Etd
und:d791sf28c74	Ayan Paul	Charm Beyond the Standard Model	Etd
und:d791sf28c6s	Carly M Kemmis	Investigation of 1,25(OH)2D3 synthesis and vitamin D3 signaling in human mammary epithelial cells	Etd
und:d791sf28c43	Jaclyn A Dwyer	Bodies in Her Life: A Semi-Fictional Collection	Etd
und:d791sf28c3r	Brian Scott Dudley	DudleyBS042009D.pdf	GenericFile
und:d791sf28d01	Amaresh Malipatil	Parameter Estimation in Distributed Sensor Networks and CFO Estimation in OFDM Systems	Etd
und:d791sf28d2q	Andrea Lindsay Turpin	Gender, Religion, and Moral Vision in the American Academy, 1837-1917	Etd
und:d791sf28d5r	Thomas Alan Duster	Experimental Determination of Metal Sorption and Transport Parameters for Graphene Oxide	Etd
und:d791sf28c8g	Mary L Beard	Reaction Rate Calculations in Dense Stellar Matter	Etd
und:d791sf28d1c	Jim Thomas	Automated Damage Assessment from High Resolution Remote Sensing Imagery	Etd
und:d791sf28d4d	Tonia L. Warnecke	CHAPTER 1:	GenericFile
und:d791sf28d32	Jeremy Newkirk	Dissertation_final.dvi	GenericFile
und:d791sf28d8s	Gavin Maxwell Foster	The Social Structures and Cultural Politics of the Irish Civil War	Etd
und:d791sf28f0b	Michael Wiescher	First Direct Measurement of 12C(12C,n)23Mg at Stellar Energies	Article
und:d791sf28d7f	Karilyn Goden Sheldon	Materia in the Material World of Butrint: Wooden Remains from the Roman Forum	Etd
und:d791sf28d94	Ken Kelley	What I Experienced Yesterday Is Who I Am Today: Relationship of Work Motivations and Behaviors to Within-Individual Variation in the Five-Factor Model of Personality	Article
und:d791sf28d63	Alan Anthony Arico	A Tribological Investigation of Carbon Carbon Composites and the Affect of Roughness and Waviness Parameters on Friction Performance	Etd
und:d791sf28f4q		v2elsnlsff.zip	GenericFile
und:d791sf28f52		v2clsocgrp.zip	GenericFile
und:d791sf28f21		HPIKSB - Matlab	GenericFile
und:d791sf28f7r	Nathan T. Evans	Improving Detection and Community Assessment of Rare and At-risk Fishes	Etd
und:d791sf28g10	mburnett	BurnetteM062016D.pdf	GenericFile
und:d791sf28g2b	jkhalil	KhalilJS072016D.pdf	GenericFile
und:d791sf28f83	cmarsha1	MarshallCE042016D.pdf	GenericFile
und:d791sf28g6q		KRZYWONSKI/JPEG/Krzywonski_0006.jpg	GenericFile
und:d791sf28g5c		MERRILL_YUAN/Merrill_Release.jpg	GenericFile
und:d791sf28g8d		zcn.xml	GenericFile
und:d791sf28g72	Stephen J. Molvarec	A City in the Wilderness: The Development of Social Relations in the Carthusian Order, 1084-1340	Etd
und:d791sf28h5p	Center of Concern (Washington, D.C.).	Center of Concern Records	FindingAid
und:d791sf28h19	Retreats International	Retreats International Records	FindingAid
und:d791sf28h30	Walker, Joan Hazelden	Joan Hazelden Walker Papers	FindingAid
und:d791sf28g9r	Zotti, Mary Irene	Mary Irene Zotti Papers	FindingAid
und:d791sf28h4b		dbr.xml	GenericFile
und:d791sf28h2n		lck.xml	GenericFile
und:d791sf28h0z		sct.xml	GenericFile
und:d791sf28h61		afo.xml	GenericFile
und:d791sf28j6b	Risko, Robert (American caricaturist, cartoonist)	All the Presidents - Barack Obama as Franklin Delano Roosevelt	Image
und:d791sf28x9s		Croatia-Dalmatia-Spalatro-palace-Diocletian2.tif	GenericFile
und:d791sf28x8f		image_3045.xml	GenericFile
und:d791sf28z1b		Germany-Trier-church-S-Mathias-facade.jpg	GenericFile
und:d791sf28x73		Czech-Republic-Karlstein-castle.jpg	GenericFile
und:d791sf28x6r		v2jucomp.zip	GenericFile
und:d791sf28z31		image_1801.xml	GenericFile
und:d791sf28j81		Blas_Falconer.mp4	GenericFile
und:d791sf2901x		image_2174.xml	GenericFile
und:d791sf2900k		France-Mulhausen-chapel-S-John-int.jpg	GenericFile
und:d791sf28z7d		image_2335.xml	GenericFile
und:d791sf28z62		France-Brou-church-facade.jpg	GenericFile
und:d791sf28z4c		France-Versailles-garden-fountain-Dragon.tif	GenericFile
und:d791sf28z8r		France-Nimes-Maison-Carree.tif	GenericFile
und:d791sf29028		France-Ecouen-castle.tif	GenericFile
und:d791sf28z2p		image_3463.xml	GenericFile
und:d791sf2904z		France-Montligeon-basilica-panorama.jpg	GenericFile
und:d791sf2912k		Italy-Rome-church-S-Mary-Monte-Santo-facade.tif	GenericFile
und:d791sf2908b		Italy-Pisa-cathedral-facade.tif	GenericFile
und:d791sf2906n		Jordan-Amman-Odeon.tif	GenericFile
und:d791sf2910w		Italy-Orvieto-cathedral7.jpg	GenericFile
und:d791sf29117		image_1620.xml	GenericFile
und:d791sf29070		image_1027.xml	GenericFile
und:d791sf2922w		Spain-Madrid-Palais-Royal-int.jpg	GenericFile
und:d791sf29148		Italy-Brescia-Broletto.jpg	GenericFile
und:d791sf29237		image_3201.xml	GenericFile
und:d791sf2915m		image_1387.xml	GenericFile
und:db78tb11n27	Kari Marie Christoffersen	From a Model of the Nation to Models for Citizens: Religious References in U.S. Presidential Addresses	Etd
und:db78tb11m9b	David Dressing	Peru 1996	Dataset
und:db78tb11n1w	Amit Kumar Verma	VermaA032015D.pdf	GenericFile
und:db78tb11n0j		Undergraduate	Person
und:db78tb11n58	Jaclyn A Dwyer	Microsoft Word - DwyerJ_thesis,_formatting_corrected[1]	GenericFile
und:d791sf2927m	Thomas P. Scheck	Origen and the History of Justification: The Legacy of Origen’s Commentary on Romans	GenericFile
und:d791sf2928z	Parker Ladwig	US000009321754B220160426	GenericFile
und:db78tb11n4x	Adam Mitchell Knaack	Stress-Strain Properties of Concrete Under Elevated Temperature	Etd
und:db78tb11p16	Amaresh Malipatil	C:/Users/amalipat.LSI/Documents/research/documentation/Dissertation/Dissertation.dvi	GenericFile
und:db78tb11p3w	Andrea Lindsay Turpin	TurpinA072011D.pdf	GenericFile
und:db78tb11n6m	Katelyn Ann Seprish	SeprishK042014T.pdf	GenericFile
und:db78tb11n89	Ayan Paul	My title	GenericFile
und:db78tb11n9n	Mary  L Beard	BeardM062010.pdf	GenericFile
und:db78tb11n7z	Carly M Kemmis	Chapter 2	GenericFile
und:db78tb11p2j	Jim Thomas	Abstract	GenericFile
und:db78tb11p5k	Radha Krishna Ganti	A Stochastic Geometry Approach to the Interference and Outage Characterization of Large Wireless Networks	Etd
und:db78tb11p47	Eric William Hagedorn	The Language of Scientia: Ockham's Mental Language as the Subject Matter of Aristotelian Science	Etd
und:db78tb11p9z	Gavin Maxwell Foster	Microsoft Word - Gavin_Foster_Composite-2.doc	GenericFile
und:db78tb11p8m	Karilyn Goden Sheldon	Microsoft Word - MATERIA FINAL.docx	GenericFile
und:db78tb11p78	Alan Anthony Arico	Diss. Template	GenericFile
und:db78tb11p6x	Thomas Alan Duster	GNUS AND YOU	GenericFile
und:db78tb11q05	Pete Pietraszewski	What I Experienced Yesterday.pdf	GenericFile
und:db78tb11q1h	Diane Gram	Wiescher804.pdf	GenericFile
und:db78tb11q36		HPIKSB - CSV: Magnitude of Frequency Response Function (Independent Variables)	GenericFile
und:db78tb11q98	jsimpkin	SimpkinsJ042016D.pdf	GenericFile
und:db78tb11r3h	drozek	RozekDC072016D.pdf	GenericFile
und:db78tb11r7w		KRZYWONSKI/JPEG/Krzywonski_0007.jpg	GenericFile
und:db78tb11r56		extensive-reading.jpg	GenericFile
und:db78tb11r1t		US5747180.pdf	GenericFile
und:db78tb11q5w		v2elvotbuy.zip	GenericFile
und:db78tb11q67		v2clstown.zip	GenericFile
und:db78tb11r9k	Petit, Benjamin Marie, 1811-1839.	Benjamin Marie Petit Collection	FindingAid
und:db78tb11s3t	Clark, Francis P. (Francis Patrick), 1936-1979.	Local History Collection	FindingAid
und:db78tb11s5h	Department of Biological Science	Department of Biological Science	FindingAid
und:db78tb11s14	University of Notre Dame. Dean of Students.	Notre Dame Dean of Students.	FindingAid
und:db78tb11s6v		coc.xml	GenericFile
und:db78tb11s0s		zot.xml	GenericFile
und:db78tb11s2g		rin.xml	GenericFile
und:db78tb11s45		jhw.xml	GenericFile
und:db78tb11t96		Brenda Cardenas	Video
und:db78tb11s76	Association for the Rights of Catholics in the Church	Association for the Rights of Catholics in the Church: Records	FindingAid
und:db78tb1269w		Belgium-Ypres-house-wood.tif	GenericFile
und:db78tb1271f		Egypt-Cairo-Blue-mosque-int.jpg	GenericFile
und:db78tb11t7h		asl-20448.jpg	GenericFile
und:db78tb12676		v2jucorrdc.zip	GenericFile
und:db78tb1268j		image_3474.xml	GenericFile
und:db78tb1278v		France-Angouleme-cathedral-S-Pierre-South-Side.tif	GenericFile
und:db78tb1274g		France-Paris-church-S-Eustache4.tif	GenericFile
und:db78tb12734		Germany-Aachen-church-S-Adelbert.tif	GenericFile
und:db78tb12765		France-Rouen-cathedral-int-detail-tomb-Richard-Lionheart.jpg	GenericFile
und:db78tb1280d		France-Paris-church-S-Augustine2.jpg	GenericFile
und:db78tb1277h		image_2211.xml	GenericFile
und:db78tb1272s		image_3371.xml	GenericFile
und:db78tb12885		Italy-Rome-church-S-Lawrence-without-int.tif	GenericFile
und:db78tb12823		France-S-Quentin-old-wells.tif	GenericFile
und:db78tb1284s		France-Bourg-church-Notre-Dame-int.jpg	GenericFile
und:db78tb1286g		Greece-Delphi-theatre-orchestra.jpg	GenericFile
und:db78tb1281r		image_2560.xml	GenericFile
und:db78tb12854		image_2566.xml	GenericFile
und:db78tb1296s		Italy-Cremona-church-S-Augustine.tif	GenericFile
und:db78tb1292d		Italy-Palermo-Aqueduct.tif	GenericFile
und:db78tb12943		Italy-Rome-catacomb-crypt-Januarius.jpg	GenericFile
und:db78tb12974		Mexico-Xochicalco-temple-ruins.jpg	GenericFile
und:db78tb1290q		Italy-Rome-palace-Cancelleria.jpg	GenericFile
und:db78tb12912		image_1675.xml	GenericFile
und:db78tb1295f		image_1301.xml	GenericFile
und:db78tb12b8s		9780268093020_EPUB.epub	GenericFile
und:db78tb12b4d		Spain-Zaragoza-church-S-Leo.tif	GenericFile
und:db78tb12b2q		Spain-Granada-Alhambra-Moorish-decoration.jpg	GenericFile
und:db78tb1298g		Portugal-Lisbon-church-Carmelites.jpg	GenericFile
und:db78tb12b63		UK-England-London-church-Temple.jpg	GenericFile
und:db78tb12b32		image_3169.xml	GenericFile
und:df65v694x2h	Charles F Vardeman II	Computational Studies of Metallic Glasses and Nanoparticles	Etd
und:df65v694x6w	Mark Hamilton Ross	Radiated Sound Generated By Airfoils in a Single Stream Shear Layer	Etd
und:df65v694x0t	David Dressing	Peru 1996 Export Version.sav	GenericFile
und:df65v694x3v	Kari Marie Christoffersen	ChristoffersenMasters-1	GenericFile
und:df65v694x5j	Adam Mitchell Knaack	Knaack Thesis Final	GenericFile
und:db78tb12c52			GenericFile
und:df65v694x15		Sarah Murphy	Profile
und:df65v694x77	Joshua Mitchell Lee	Computational Studies on the Mechanism and Stereochemistry of Lewis Acid-Catalyzed Aldol Condensations and Other Molecular Modeling Studies	Etd
und:df65v694z4h	Ebrahim MolavianJazi	A Unified Approach to Gaussian Channels with Finite Blocklength	Etd
und:df65v694x8k	Jooyoung Cha	Penicillin-Binding Proteins in Pathogens: Characterizations of Catalytic Properties in Antibiotic Resistance	Etd
und:df65v694z04	Kelsey M. Stocker	Development and Application of Non-Periodic and Non-Equilibrium Molecular Dynamics Simulation Methods	Etd
und:df65v694z35	Leslie Danette Patterson	Syntheses of Desferrioxamine B Conjugates for Use in Antibiotic Delivery and Iron Overload Diseases	Etd
und:df65v694x9x	Darcy A. Davis	Network-Centric Data Mining for Medical Applications	Etd
und:df65v694z2t	Caitlin Spencer Mills	How Do Extrinsic Value and Text Difficulty Impact Engagement during Learning? An Experimental Approach	Etd
und:df65v694z66	Radha Krishna Ganti	GantiRK112009	GenericFile
und:df65v69500q	Kyle Stewart Haygarth	Radiolysis Studies in Supercritical Water	Etd
und:df65v694z7j	Raymond Paul Seekell	Dynamics of Dense Microgel Suspensions	Etd
und:df65v695012	Elizabeth L. Antus	The Doors of the Soul: A Critical Augustinian Account of Self-Love	Etd
und:df65v69502d	aklegart	KlegarthAR072015D.pdf	GenericFile
und:df65v694z5v	Eric William Hagedorn	Microsoft Word - Final Draft.doc	GenericFile
und:df65v695043		FSB - CSV: Frequency Structure-borne (Dependent Variable)	GenericFile
und:df65v695132	Andre P. Audette	The Religious Bases of Latino/a Political Participation	Etd
und:df65v69514d	cmills4	MillsC072016D.pdf	GenericFile
und:df65v69508g	szhang5	ZhangS032016D.pdf	GenericFile
und:df65v695101	kcao	CaoK042016D.pdf	GenericFile
und:df65v695074		v2cltort.zip	GenericFile
und:df65v69506s		v2psbars.zip	GenericFile
und:df65v69523c	Austgen, Robert J.	Robert J. Austgen Papers	FindingAid
und:df65v695252	University of Notre Dame. Jenkins Inauguration Committee.	Jenkins Inauguration Committee Records	FindingAid
und:df65v69521p	Zatko, James J.	James J. Zatko Papers	FindingAid
und:df65v69518s		KRZYWONSKI/JPEG/Krzywonski_0008.jpg	GenericFile
und:df65v69517f		Noyola	GenericFile
und:df65v69520b		zco.xml	GenericFile
und:df65v69524q		lcl.xml	GenericFile
und:df65v695221		sds.xml	GenericFile
und:df65v69527r	Cogley, John, 1916-1976	John Cogley Papers	FindingAid
und:df65v695g95		Czech-Republic-Karlstein-castle.tif	GenericFile
und:df65v695h1q		Croatia-Dalmatia-Ragusa-church-Greek-ext.jpg	GenericFile
und:df65v69538d		asl-20448.tif	GenericFile
und:df65v695g8t		v2juhccomp.zip	GenericFile
und:df65v695283		afr.xml	GenericFile
und:df65v69526d		dbs.xml	GenericFile
und:df65v69540z		Brenda_Cardenas.mp4	GenericFile
und:df65v695h3d		Germany-Trier-church-S-Mathias-facade.tif	GenericFile
und:df65v695h84		France-Brou-church-facade.tif	GenericFile
und:df65v695h6f		France-Versailles-basin-Neptune.jpg	GenericFile
und:df65v695j0p		France-Orange-Arch-Triumph.jpg	GenericFile
und:df65v695h7s		image_2459.xml	GenericFile
und:df65v695h22		image_2758.xml	GenericFile
und:df65v695j6r		France-Montligeon-basilica-panorama.tif	GenericFile
und:df65v695j2c		France-Mulhausen-chapel-S-John-int.tif	GenericFile
und:df65v695j42		France-Ecouen-castle-int-mantel-Goujon.jpg	GenericFile
und:df65v695j8f		Jordan-Amman-Roman-Theatre.jpg	GenericFile
und:df65v695j73		image_1747.xml	GenericFile
und:df65v695j5d		image_2534.xml	GenericFile
und:df65v695j11		image_1907.xml	GenericFile
und:df65v695k2p		Italy-Orvieto-cathedral7.tif	GenericFile
und:df65v695k62		Italy-Brescia-Broletto.tif	GenericFile
und:df65v695k4c		Italy-Rome-palace-Quirinal.jpg	GenericFile
und:df65v695k00		Italy-Pisa-cathedral3.jpg	GenericFile
und:df65v695k5q		image_1103.xml	GenericFile
und:df65v695k1b		image_1147.xml	GenericFile
und:df65v695k8r		image_3758.xml	GenericFile
und:df65v695m9d		Pastoral Quechua: The History of Christian Translation in Colonial Peru, 1550-1654	Document
und:df65v695n0m	Parker Ladwig	US000009329188B220160503	GenericFile
und:df65v695m4p		Spain-Madrid-Palais-Royal-int.tif	GenericFile
und:df65v695m7q		image_2889.xml	GenericFile
und:df65v695k93		image_3717.xml	GenericFile
und:df65v695m3b		image_3314.xml	GenericFile
und:dj52w37864j	Abigail L Palko	Motherhood, Declined: Negotiating Maternal Subjectivities in Irish and Caribbean Novels, 1934 - 2007	Etd
und:dj52w37862v	Sarah Murphy	Commanding Kinship: The Role of the Family in the Advancement of Antebellum Women's Education	Article
und:dj52w37861h	David Dressing	Peru Questionnaire 1996.pdf	GenericFile
und:dj52w378636	Charles F Vardeman II	VardemanC032009.pdf	GenericFile
und:dj52w37867k	Mark Hamilton Ross	RossMH042009T.pdf	GenericFile
und:df65v695n6p			GenericFile
und:dj52w378667	Jeffrey Munson Carney	Intramolecular Hydroamination of Alkynes Catalyzed by Silver-Phenanthroline Complexes	Etd
und:dj52w37871t	Kelsey M. Stocker	Stocker_Thesis.pdf	GenericFile
und:dj52w37873h	Caitlin Spencer Mills	GNUS AND YOU	GenericFile
und:dj52w378756	Ebrahim MolavianJazi	MolavianJaziE072014D.pdf	GenericFile
und:dj52w37874v	Leslie  Danette Patterson	Microsoft Word - Dissertation.doc	GenericFile
und:dj52w378698	Jooyoung Cha	Microsoft Word - Bibliography.doc	GenericFile
und:dj52w37868x	Joshua Mitchell Lee	Dissertation	GenericFile
und:dj52w37870g	Darcy A. Davis	DavisDA042012D.pdf	GenericFile
und:dj52w37876j	Feng Shen	A Visually Interpretable Iris Recognition System with Crypt Features	Etd
und:dj52w37877w	John Anderson Hall	The Sacraments in the Compilatio Questionum Theologie of Magister Martinus: Critical Edition with Commentary	Etd
und:dj52w37883t	Michael Wiescher	Low energy scattering cross section ratios of 14N( p, p)14N	Article
und:dj52w378787	Raymond Paul Seekell	SeekellRP122014D.pdf	GenericFile
und:dj52w378814	Kyle Stewart Haygarth	GNUS AND YOU	GenericFile
und:dj52w378845		Graduate Student	Person
und:dj52w37885h	Matthew Sisk	HRODAB 	Dataset
und:dj52w378903	Evan Harris	EMMA	Etd
und:dj52w37895t	cgaleuci	GaleuciaC072016T.pdf	GenericFile
und:dj52w37891f	svojdani	VojdaniS042016D.pdf	GenericFile
und:dj52w37889w	bhu2	HuB042016D.pdf	GenericFile
und:dj52w37898v		NOYOLA/JPEG/Noyola_000001.jpg	GenericFile
und:dj52w378934		US5688474.pdf	GenericFile
und:dj52w37888j		v2cltrnslw.zip	GenericFile
und:dj52w378876		v2pscnslnl.zip	GenericFile
und:dj52w378b54	Leadership Conference of Women Religious of the United States.	Leadership Conference of Women Religious of the United States Records	FindingAid
und:dj52w378b0d	John Salvatore Marchese	Religion, Revolution, and the Realm of the Literary in Twentieth-Century Central American Prose	Etd
und:dj52w378b3f	Selinger, Joseph, 1859-1938.	Joseph Selinger Papers	FindingAid
und:dj52w378b1r	Roedig, Charles F.	Charles F. Roedig Papers	FindingAid
und:dj52w378b23		ztk.xml	GenericFile
und:dj52w378996		KRZYWONSKI/JPEG/Krzywonski_0009.jpg	GenericFile
und:dj52w37897h		Folder 10	GenericFile
und:dj52w378b6g		jic.xml	GenericFile
und:dj52w378b4s		rja.xml	GenericFile
und:dj52w378c9t	Blitt, Barry (Canadian illustrator and political cartoonist, born 1958-)	Cleanup Time - Handing over the Keys	Image
und:dj52w378d1c		Cristina Cardenas	Video
und:dj52w378b9h	All Hallows College (Dublin, Ireland).	All Hallows College (Dublin, Ireland) Records	FindingAid
und:dj52w378b7t		Catholic Church. Diocese of Corpus Christi (Tex.) Collection	FindingAid
und:dj52w378r97		v2juhcind.zip	GenericFile
und:dj52w378b85		cog.xml	GenericFile
und:dj52w378d2q		Architecture Thesis Group	Hydramata::Group
und:dj52w378s6h		France-Paris-Place-Concord.jpg	GenericFile
und:dj52w378s55		Germany-Aachen-church-S-James.jpg	GenericFile
und:dj52w378s86		France-Rouen-cathedral-int-detail-tomb-Richard-Lionheart.tif	GenericFile
und:dj52w378s3g		Egypt-Cairo-Blue-mosque-int.tif	GenericFile
und:dj52w378s1s		Belgium-Ypres-house.jpg	GenericFile
und:dj52w378s7v		image_1943.xml	GenericFile
und:dj52w378s24		image_1243.xml	GenericFile
und:dj52w378t6t		France-Bourg-church-Notre-Dame-int.tif	GenericFile
und:dj52w378t2f		France-Paris-church-S-Augustine2.tif	GenericFile
und:dj52w378t0r		France-Angouleme-cathedral-S-Pierre.jpg	GenericFile
und:dj52w378t44		France-S-Quentin-Court-House.jpg	GenericFile
und:dj52w378t5g		image_2240.xml	GenericFile
und:dj52w378t13		image_2169.xml	GenericFile
und:dj52w378t8h		Greece-Delphi-theatre-orchestra.tif	GenericFile
und:dj52w378v2r		Italy-Rome-palace-Cancelleria.tif	GenericFile
und:dj52w378v02		Italy-Rome-church-S-Lawrence-without-walls.jpg	GenericFile
und:dj52w378v4f		Italy-Palermo-cathedral.jpg	GenericFile
und:dj52w378t9v		image_3862.xml	GenericFile
und:dj52w378v1d		image_1395.xml	GenericFile
und:dj52w378v5s		image_1189.xml	GenericFile
und:dj52w378v64		Italy-Rome-catacomb-crypt-Januarius.tif	GenericFile
und:dj52w378w4r		Spain-Granada-Alhambra-Moorish-decoration.tif	GenericFile
und:dj52w378v95		Mexico-Xochicalco-temple-ruins.tif	GenericFile
und:dj52w378w0c		Portugal-Lisbon-church-Carmelites.tif	GenericFile
und:dj52w378w84		UK-England-London-church-Temple.tif	GenericFile
und:dj52w378w6f		Spain-Zaragoza-church-Notre-Dame-del-Pilar.jpg	GenericFile
und:dj52w378v8t		Italy-Cremona-church-S-Augustine2.jpg	GenericFile
und:dn39x061g4c	Lionel Nicolas	Structural Revision, Stereochemical Assignment and Total Synthesis of Gephyronic Acid	Etd
und:dj52w378x42	Sinclair, Upton, 1878-1968	Upton Sinclair Letters to Melville Kress	FindingAid
und:dn39x061g7d	Jeffrey Munson Carney	CHAPTER 1: INTRODUCTION	GenericFile
und:dn39x061g2p	David Dressing	peru_1996_export_version.dta	GenericFile
und:dn39x061g5q	Abigail L Palko	Motherhood, Declined	GenericFile
und:dj52w378x0p	Alan Durston	Pastoral Quechua: The History of Christian Translaion in Colonial Peru, 1550-1650	GenericFile
und:dj52w378x73		Introduction	GenericFile
und:dn39x061h4p	Choonkeun Kim	Aminoglycoside-Modifying Enzymes: Catalytic Mechanisms and Properties	Etd
und:dn39x061h20	Paul Joseph Scherz	Technology and Subjectivity in the Thought of Alasdair MacIntyre and Michel Foucault	Etd
und:dn39x061g8r	Raja Chakarvorty	Investigation of the Role of Compensation and Origin of Ferromagnetism in Ga<sub>1-x</sub>Mn<sub>x</sub>As Using Magnetic Circular Dichroism Studies	Etd
und:dn39x061h09	Karsten J. K. Steinhaeuser	Scalable Learning With Thread-Level Parallelism	Etd
und:dn39x061h51	Marc&#233;e Marie Turner	Personality Factors, Multicultural Exposure, and Cultural Self-Efficacy in a Model of White Fear	Etd
und:dn39x061h1n	Erin Elizabeth Daly	Stereotype and Generalization in Herodotus and the Temple of Athena Nike: The Creation of the Eastern Other	Etd
und:dn39x061g93	Joshua Mitchell Lee	LeeJM_Appendix_A.zip	GenericFile
und:dn39x061j29	Marcia E Braun	Sleep and Emotions in Midlife: The Value of Restorative Sleep	Etd
und:dn39x061h6c	Carl Ross Berntsen	The Remote Microphone Probe for Unsteady Surface Pressure Measurement	Etd
und:dn39x061h9d	Enmamuelle Pardilla Delgado	Does Sleep Influence the Persistence of False Memories Across Long Delays?	Etd
und:dn39x061j0m	Jennifer Michelle Couture	A Search for Second Class Currents in the A=8 System	Etd
und:dn39x061j1z	Jessica Sarah Bilofsky Newman	Passages and Other Stories	Etd
und:dn39x061h7q	Feng Shen	ShenF102014D.pdf	GenericFile
und:dn39x061h82	John Anderson Hall	Microsoft Word - version for final submission.rtf	GenericFile
und:dn39x061j5b		Jihyun Won	Profile
und:dn39x061k0x	Kevin Rinz	Consequences of Voucher Programs for Private Schools	Etd
und:dn39x061j3n	Hallie Nuzum	Understanding Relations among Personality, Clinical Syndromes and Functioning	Etd
und:dn39x061k2m	pgollner	GollnerP042016D.pdf	GenericFile
und:dn39x061k60	aguo	GuoA072016D.pdf	GenericFile
und:dn39x061j40	Diane Gram	Wiescher804.pdf	GenericFile
und:dn39x061j8c		v2pscohesv.zip	GenericFile
und:dn39x061j6p		HRODAB - Matlab	GenericFile
und:dn39x061m5z	Lochmer, Robert J., 1915-	Robert J. Lochmer Papers	FindingAid
und:dn39x061m38	Shaughnessy, Thomas E.	Rodney J. Shaughnessy Collection	FindingAid
und:dn39x061m07		KRZYWONSKI/JPEG/Krzywonski_0010.jpg	GenericFile
und:dn39x061k91		NOYOLA/JPEG/Noyola_000002.jpg	GenericFile
und:dn39x061k8p		Sontag_0001a.jpg	GenericFile
und:dn39x061m69		lcw.xml	GenericFile
und:dn39x061m4m		sel.xml	GenericFile
und:dn39x061m2x		zcp.xml	GenericFile
und:dn39x061m9b	Cooney, Peter Paul, 1822-1905.	Peter Paul Cooney Papers	FindingAid
und:dn39x061m7n	Brennan, John J.	John J. Brennan Collection	FindingAid
und:dn39x061p0v		asl-20449.jpg	GenericFile
und:dn39x061p2j		Christina_Cardenas.mp4	GenericFile
und:dn39x06220j		v2juncind.zip	GenericFile
und:dn39x061m80		dcc.xml	GenericFile
und:dn39x061n0j		ahc.xml	GenericFile
und:dn39x06223k		Croatia-Dalmatia-Ragusa-church-Greek-ext.tif	GenericFile
und:dn39x062289		France-Versailles-basin-Neptune.tif	GenericFile
und:dn39x062258		Germany-Trier-church-S-Gangolf.jpg	GenericFile
und:dn39x06221w		Bolivia-La-Paz-church-S-Francis.jpg	GenericFile
und:dn39x06227z		image_1785.xml	GenericFile
und:dn39x062227		image_3048.xml	GenericFile
und:dn39x06226m		image_3457.xml	GenericFile
und:dn39x06236x		France-Ecouen-castle-int-mantel-Goujon.tif	GenericFile
und:dn39x06232j		France-Orange-Arch-Triumph.tif	GenericFile
und:dn39x06230v		France-Brou-church-tomb-Marguerita-Austria3.jpg	GenericFile
und:dn39x062347		France-Mulhausen-chapel-S-John-museum-int.jpg	GenericFile
und:dn39x06235k		image_2175.xml	GenericFile
und:dn39x062316		image_2336.xml	GenericFile
und:dn39x06242v		Italy-Pisa-cathedral3.tif	GenericFile
und:dn39x062405		Jordan-Amman-Roman-Theatre.tif	GenericFile
und:dn39x06238m		France-Montpellier-cathedral-S-Peter.jpg	GenericFile
und:dn39x06244j		Italy-Orvieto-palace-Popes.jpg	GenericFile
und:dn39x06245w		image_1621.xml	GenericFile
und:dn39x06241h		image_1051.xml	GenericFile
und:dn39x062467		Italy-Rome-palace-Quirinal.tif	GenericFile
und:dn39x06248x		Italy-Brescia-Broletto2.jpg	GenericFile
und:dn39x06256j		Spain-Madrid-Palais-Royal.jpg	GenericFile
und:dn39x062498		image_1405.xml	GenericFile
und:dn39x06257w		image_3264.xml	GenericFile
und:dr26xw44r3x	David Dressing	Technical information Peru_1996.pdf	GenericFile
und:dn39x06266v		Lead Processing Archivist	Person
und:dn39x06265h	George Rugg	MSN_MN_Sinclair.xml	GenericFile
und:dn39x062614		9780268077983_EPUB.epub	GenericFile
