id	creator	title	model
und:6m311n81g6m	Marcus P. Meuwese	"For the Peace and Well-Being of the Country": Intercultural Mediators and Dutch-Indian Relations in New Netherland and Dutch Brazil, 1600-1664	Etd
und:6h440r9862p	Jiying Liu	Friction and Heat Transfer Models for Finite Element Simulation of Metal Forming	Etd
und:6h440r9859s	Smarajit Triambak	The Isobaric Multiplet Mass Equation And Ft Value Of The 0<Sup>+</Sup> ---> 0<sup>+</sup> Fermi Transition In <sup>32</sup>Ar: Two Tests Of Isospin Symmetry Breaking	Etd
und:6m311n81n4g	Hubert Turley	Surface-Enhanced Hyper-Raman Scattering for Short-Wave Infrared Sensing and Probing Higher-Order Molecular Properties	Etd
und:6q182j64s06	Kyu Sang Lee	Rationality, Minds, and Machines in the Laboratory: A Thematic History of Vernon Smith's Experimental Economics	Etd
und:6q182j64r17	Julie Noel Schatz	Prenatal Maltreatment Risk, Early Parenting Behaviors, and Children's Emergent Regulation	Etd
und:79407w64d97	Hilma Macedo Vasconcelos	Topics in Coherent State Quantum Computation and State Purification	Etd
und:73666397v1r	Angela Mary McKay	The Infused and Aquired Virtues in Aquinas' Moral Philosophy	Etd
und:79407w64d35	Alexander John Buoye	Capitalizing on the Extra Curriculum: Participation, Peer Influence, and Academic Achievement	Etd
und:7079571583n	Jennifer Lea Garbett	A Vertex Superalgebra via Spin Factorization Algebras with Point Defects	Etd
und:7m01bk1486r	Jie Jayne Wu	Inductive Links With Integrated Receiving Coils for Mems and Implantable Applications	Etd
und:7m01bk14873	Luis A Montestruque	Model-Based Networked Control Systems	Etd
und:7m01bk1474r	Ying Du	Approximation Algorithms for Multicommodity Flow and Normalized Cut Problems: Implementations and Experimental Study	Etd
und:7m01bk1473d	James D. Rissler	Divine Providence and Human Libertarian Freedom: Reasons for Incompatibility and Theological Alternatives	Etd
und:8336h130n7f	Youdong Lin	Lp-Based Strategies for Deterministic Global Optimization Using Interval Methods	Etd
und:8336h131b6k	Megan L. Welton	<em>Multiplex Virtus</em>: Queens, Ruling Women, and the Discourse of Political Virtue in Tenth-Century Europe	Etd
und:8910js97687	Thanasak Mouktonglang	Numerical Implementation of a Class of Infinite-Dimensional Primal-Dual Algorithms and Control Applications	Etd
und:8c97kp80p2t	Rachel E. Bosserman	Mechanisms of Protein Transport and Regulation in Pathogenic Mycobacteria	Etd
und:9k41zc79v2r	Yuxing Ben	Nonlinear Electrokinetic Phenomena in Microfluidic Devices	Etd
und:8w32r497k2b	Travis A. Olds	The Structure and Formation of Several New Uranium Minerals and the Neutron Structure and Cation Dynamics of the Uranyl Peroxide Nanocluster U<sub>60</sub><sub></sub>	Etd
und:9019s180v6k	Megan C. Rogers	Faiths and Fortune: Religion and the Professional Middle Class in Urban China	Etd
und:9593tt46r27	Brenda R. Jackson	Daily Spiritual Experiences: A Buffer Against the Effects of Daily Perceived Stress on Daily Mood	Etd
und:bg257d29d0k	Fasihun Nisa (Fasiha) Qadri	Association of Parents of Disappeared Persons: A Social Justice Movement, Beyond Victimhood to Peace Bulding	Etd
und:bk128913993	Yuanyuan Lyu	Process and Thermodynamic Modeling for Separation of Aromatics from Aliphatics with Ionic Liquids	Etd
und:bv73bz62h22	Zhenyuan Zhang	Size-Dependent Structures and Properties of Metallic Particles and Thin Films	Etd
und:bk128913b51	Arash Rahnama	Learning-Based Approaches to Control, Estimation and Modeling	Etd
und:7p88cf97q5g	Melissa D. McCoul	Come Play with Me: Theorizing Child's Play, Narrative World-Building and Imaginative Embodiment in Literature, 1749-1911	Etd
und:7m01bk14x9p	Mary Catherine Levri	The Chant-based Organ Works of Anton Heiller	Etd
und:7m01bk1495q	Douglas R. Smith	A Method for Estimating Entropy of Real Birational Maps with Constrained Critical Orbits	Etd
und:8c97kp80g4n	Kelley Melissa VanBuskirk	Partial Immunological and Functional Characterization of Plasmodium vivax Duffy Binding Protein	Etd
und:8623hx13z38	Michael Matthew Crouse	Enabling one-dimensional nanostructured materials through electrochemistry with novel template development	Etd
und:8910js97714	Michael E DeGruccio	Unmade: American Manhood in the Civil War Era	Etd
und:9019s18061z	Dennis J. Ciancio	Early Intervention: Effects Of Behavioral Regulation onLearning and Emerging Self-Competence	Etd
und:9s161546c64	Kevin Christopher Elliott	Scientific Anomaly and Biological Effects of Low-Dose Chemicals: Elucidating Normative Ethics and Scientific Discovery	Etd
und:9w032229v93	Xiaobin Zhang	Correct-by-Design Human-Robot Collaboration through Supervisory Control of POMDP	Etd
und:b2773t96x47	Aaron Pidel, SJ	The Ecclesiology of Erich Przywara, S.J.	Etd
und:b5644q8065d	Paul Anh McEldowney	Model-Theoretic Galois Cohomology	Etd
und:c247dr2924g	Michael John Schmitt	Synthetic Methodology for the Construction of Structurally Diverse Cyclopropanes	Etd
und:c247dr2916v	Viviana Andrea Bompadre	Sources and Process of Cultural Innovation: A Comparison between Center and Border Communities in the Making of Mercosur	Etd
und:c534fn12b2b	Sarah E. Eichler Inwood	The Influence of Land Use on Denitrification in Headwater Streams in the Kalamazoo River Watershed, Michigan	Etd
und:cj82k645d5j	Frederick W. Jordan	Between Heaven and Harvard: Protestant Faith and the American Boarding School Experience, 1778-1940	Etd
und:cf95j962v1m	James C Sweet	Enabling Implementation and Optimization of Scientific Algorithms via Graphics Processing Units	Etd
und:cf95j962595	Elizabeth Anne Franklin	Wherein All Mye Lomas Make It	Etd
und:cc08hd78v30	Phillip S Harrington	Compactness and Subellipticity for the D-Bar Neumann Operator on Domains with Minimal Smoothness	Etd
und:cr56n011z74	Nicholas Michael Petruzzi	Bacteria Mobilization and Diversity as a Function of Rate of Extraction from a Monitoring Well	Etd
und:cr56n01204p	Ana Laura Rodriguez Gusta	Evaluative Ratings and Gender: The Dynamics of Assessing Employee Performance in Three Organizations in the Uruguayan's Public Sector	Etd
und:cn69m328w5r	Laura Beth Thompson	Affective Corporeality: Contemplations on the Body in the Postmodern Context	Etd
und:cz30pr78h98	Gabriela Illiann Burgos Sol rzano	Supercritical Fluid Technology: Computational and Experimental Equilibrium Studies and Design of Supercritical Extraction Processes	Etd
und:cz30pr78j6j	Feride Tiglay	The Cauchy Problem for Two Nonlinear Evolution Equations	Etd
und:cz30pr79730	Anh P Ha	Parental Post Conflict Explanations: Implications for Children's Adjustment Outcomes	Etd
und:cv43nv95f7c	Bailey Mestayer Pittenger	<em>Lawthy</em>	Etd
und:bv73bz62h4r	David Michael Elliot	Rethinking Happiness: The Role of Hope in Virtue Ethics	Etd
und:k930bv76b9z	Mark Suhovecky	Test Submission for Production AWS Sipity Instance	Etd
und:0g354f1842q	Jennifer Gorsky	On the Cauchy Problem for a KdV-Type Equation on the Circle	Etd
und:0c483j35215	Melinda Varga	Continuous-Time Dynamical Systems Approach to Hard Constraint Satisfaction Problems	Etd
und:0c483j35k1t	Cory M. Ayres	Investigation of the Differential Dynamics of T Cell Receptors and Their Ligands: The Role of Dynamics in Immunological Recognition	Etd
und:0r96736803s	Weiyu Liu	Development of Gradient-Enhanced Kriging Approximations for Multidisciplinary Design Optimization	Etd
und:0p096685d49	Maria Gibbs	A Framework for the Prediction and Mitigation of Flutter in Suspension Footbridges: A Human-Centered Approach	Etd
und:0k225b01m3g	Kurt Edward Milberger	The Beasts' Progress: Animals in the British Religious Imagination, 1640-1800	Etd
und:1544bp0146s	Mallary Claire Greenlee-Wacker	CD93 regulates acute inflammation and innate immunity	Etd
und:1544bp01323	Mark Byrne	Phenomenological Studies in Supersymmetric and Higher Dimensional Extensions to the Standard Model of Particle Physics	Etd
und:0z708w34j5x	Shanta Sarfare	Mapping, Molecular Identification and Characterization of Ninag Affecting Rhodopsin Content in Drosophila Photoreceptors	Etd
und:0z708w34k3j	Matthew Leming	Light-Dark and Circadian Effects on the Visual Response of Aedes aegypti	Etd
und:1544bp0187c	Nameera Fatima Baig	Molecular Imaging of Bacterial Communities of the Opportunistic Human Pathogen <em>Pseudomonas aeruginosa</em>	Etd
und:1c18df68c15	Ryan C. McGowan	The Pulsed-DC Plasma Actuator: Characteristics and Stall Control in Axial Compressors and Fans	Etd
und:1c18df67p83	Bryan Joseph Cassone	Ecological Adaptations and Trancriptome Evolution of the Malaria Mosquito Anopheles gambiae	Etd
und:1j92g73466z	Xiaolei Yin	Study of Effect of Cable Yielding in Cable-Driven Robotic System	Etd
und:1831cj85267	Fatemeh Elahi	Dark Matter Beyond "WIMP" Era	Etd
und:1831cj85325	Thomas A.D. Cornell	Object/Memory	Etd
und:1z40ks67c47	Heather Leigh Eisler	Genomic Study of Female Hybrid Sterility in D. simulans/D. melanogaster Hybrid Females with Differing Levels of Oogenic Development	Etd
und:1v53jw84r73	Finola Prendergast	Science Fiction, Fantasy, and Moral Philosophy in Contemporary U.S. Literature	Etd
und:1z40ks67b0j	Yogesh B Wakchaure	Low-Resistance Ohmic Contacts to P-Inas for High-Speed Device Applications	Etd
und:1z40ks67h8v	Li Tang	Performance and Energy Aware Workload Partitioning on Heterogeneous Platforms	Etd
und:2b88qc00g8p	Andrew Peter Michel	Population Genetic Structure of the Malaria Vector Anopheles Funestus	Etd
und:2b88qc00f1z	Sean Borman	Topics in Multiframe Superresolution Restoration	Etd
und:2801pg17w0b	Giselle N. Jacobson	Effects of Translation Rate Changes on Protein Production, Folding and Fragmentation	Etd
und:2j62s467634	Aaron D. Sanders	Potestas Indirecta: The Relationship between Temporal and Spiritual Authority in the Thought of St. Robert Bellarmine	Etd
und:2z10wq0045w	Sharon Lynn Hermes	Essays on Elderly Labor Force Participation, Pension Structure, and Partial Retirement	Etd
und:2z10wq00405	Jerry Z Park	The Ethnic and Religious Identities of Young Asian Americans	Etd
und:2r36tx3482f	Aleksandra Hernandez	Patterns of Experience: Pragmatism, Perception, and Cultural Cognition in Modern American Literature	Etd
und:2r36tx3485g	Ashley R. Gans-Forrest	The Design, Construction and Use of a Low-Temperature, Ultra High Vacuum Scanning Tunneling Microscope for Reaction Studies	Etd
und:3b59183374g	Jorge Gabriel Ganopolsky	Inflammation in Protein C and Factor XI deficient mice	Etd
und:37720c5050m	Gongchen Sun	Nonlinear Ionic Circuits and Ionic Memristors for Integrated Liquid Biopsy Chips	Etd
und:37720c50p2z	Kevin Leyden	System Monitoring by Tracking Fractional Order	Etd
und:3b591833854	Bridget E. McCollam	Zippeites: Chemical Characterization and Powder X-ray Diffraction Studies of Synthetic and Natural Samples	Etd
und:5m60qr48n4n	AnnaMaria Cardinalli-Padilla	El Llanto:  A Liturgiological Journey into the Identity and Theology of  the Northern New Mexican Penitentes and Their Spiritual Siblings	Etd
und:3j333200h1v	Monica B. Bykowski	The Prince, the Bailiff, and the <em>Mir</em>: Power, Politics, and Agency on a Russian Serf Estate, 1810-1858	Etd
und:3j333199s6h	Ling Zhou	Design and Fabrication of Nanomagnet Input and Output Structures	Etd
und:3n203x8384b	Audra White	Genetic Analysis of Retinoic Acid  Signaling in Pronephros Development	Etd
und:3r074t66b86	Ravi Kummamuru	Experimental studies on Quantum-dot Cellular Automata Devices	Etd
und:3n203x83s1z	Mousa Mohammadian	Theoretical Virtues in Science and Metaphysics	Etd
und:2227mp50s8q	Emily Marie Meixner	The Sixth Organ Symphony of Louis Vierne (1870-1937): An Analysis	Etd
und:41687h16c89	Zhiqian Chang	Statistical Reconstruction and Simultaneous Parameter Estimation for Iterative X-ray Computed Tomography	Etd
und:3x816m32x4q	Liam Murphy Monahan	Meeting Anscombe's Demand: Toward a Moral Psychology of Character	Etd
und:41687h16709	Erzs bet Ravasz	Evolution, Hierarchy and Modular Organization in Complex Networks	Etd
und:3x816m32w7f	Jennifer Lynn Yonkoski	Drunk Driving:  Examining the Effects of Deterrence and Self-Control on Intention to Commit Future DUI	Etd
und:4f16c24993j	Vaidyanathan Subramanian	Photoelectorochemical and Photocatalytic Aspects of Semiconductor-Metal Nanocomposites	Etd
und:4b29b56619j	Walfre Franco	Hydrodynamics and Control in Thermal-Fluid Networks	Etd
und:4j03cz32m37	Graham Edward Leach-Krouse	Conceptions of Absolute Provability	Etd
und:4f16c249b46	Richard Paul Noffke	An Experimental Study of the Wake Behind a Ten-Bladed Propeller With and Without Ingested Turbulence	Etd
und:4t64gm82d7q	John Matthew Drake	Risk Analysis for Biological Invasions of the Laurentian Great Lakes and Inland Aquatic Ecosystems	Etd
und:4q77fq99b5b	Hanyu Ma	Size-Effect of Metallic Nanoparticles in Environmental Heterogeneous Catalysis	Etd
und:4q77fq99b6p	Himadri S. Dey	Experimental Study of Exchange-Coupled Nanomagnets	Etd
und:4q77fq99v08	Ji Eun Kim	Good and Bad Apologies: Determinants of Successful State Apologies	Etd
und:5712m616755	Maryam Moosaei	Using Facially Expressive Robots to Increase Realism in Patient Simulation	Etd
und:5425k932879	Ye Lu	Finding all real solutions of polynomial systems	Etd
und:5138jd49p3k	Jill Wharton	Dislocated Modernities: The Paradox of the Plantation in Twentieth-Century Irish and American Fiction	Etd
und:5138jd4958n	Gabrielle M. Pawlowski	Development of a Reactor for the Testing of Diesel Particulate Filters	Etd
und:5x21td98j0b	Orsolya Mezei	The Effect of Soy Isoflavones on the PPAR alpha and PPAR gamma Pathways	Etd
und:5x21td98p70	Dipanwita Dasgupta	An Evaluation of Tablet Based Solution Impacting Health and Wellness of Older Adults	Etd
und:5x21td9964w	Hau Nguyen	Three Essays in the Economics of Vulnerable Populations	Etd
und:5t34sj15x19	Connor D. O'Rear	Children's Performance Labeling Set Sizes without Counting Mediates the Effect of Counting Practice on Understanding of Cardinality	Etd
und:6682x348b08	Andrew Orr	Mental Maginot Line: Anti-Republicanism, Gender, and Voting Rights in the Politics of the French Army, 1871-1940	Etd
und:6969z031n0d	Andrew Peter Arana	Arithmetical investigations: a study of models of arithmetic and purity of methods	Etd
und:6h440r9855d	James Richard Kramer	AgeS: An Agent System Analysis, Comparison, and Applications	Etd
und:6d56zw15k7w	Ryan Hammond	Living Without Desire	Etd
und:6q182j64q70	Mitchell Andre Chouinard	Hessert Weakly Compressible Free Shear Facility	Etd
und:6m311n8249t	Satyaki Bhattacharjee	Reduced Order Multiscale Modeling of Nonlinear Processes in Heterogeneous Materials	Etd
und:6m311n8252q	Ming Ma	Using Direct Numerical Simulation and Statistical Learning to Model Bubbly Flows in Vertical Channels	Etd
und:6w924b3189j	Khanh Dai Pham	Statistical Control Paradigms for Structural Vibration Supression	Etd
und:6w924b3195g	Scott Charles Glancy	TOPICS IN LINEAR OPTICAL QUANTUM COMPUTATION	Etd
und:6t053f4805n	Javier Ernesto Guzman	Kinetics of Carbon/Carbon Composite Oxidation and Inhibition by Site Blockage	Etd
und:7d278s48c7c	Mona Rahimi	Leveraging Change Patterns and Software Traceability to Support the Evolution of Safety-Critical Systems	Etd
und:7h149p3108c	Jing Zhang	Fabrication and Performance of Submicron Gate Length GaAs-Channel MOSFETs Using InAlP Oxide as the Gate Dielectric	Etd
und:7h149p31536	Bryan Michael Santin	Imagining the American Right: Postwar Fiction, Race, and the Rise of Modern Conservatism, 1945–2005	Etd
und:79407w64m4c	Ying Shen	Essays on Economics of High-Skill Immigration	Etd
und:8336h130n8s	Kyoung Nan Kim	Self-Assembling DNA Nanostructures as Platforms for Placement of Fluorophores On Silicon [100]	Etd
und:8049g447j8s	Daniel Murphy	The Technics of Realism: Media and Social Reportage in Narrative Art after 1965	Etd
und:7s75db81h38	Zachary Kyle German	Spirit, Statesmanship, and the New Sciences of Politics: Montesquieu, the Federalists, and the Anti-Federalists	Etd
und:7w62f76435t	Jieying Jiao	Synthesis, Characterization and Surface Attachment of Square Mixed-Valence Complexes as Building Block for Molecular Quantum Cellular Automata	Etd
und:8k71ng4716r	Ronald R Cox	By the Same Word: The Intersection of Cosmology and Soteriology in Hellenistic Judaism, Early Christianity and "Gnosticism" in the Light of Middle Platonic Intermediary Doctrine	Etd
und:8s45q81494r	Xin Gu	Probe Mediated SERS-Based Ultrasensitive and Selective Detection of Targeted Analyte	Etd
und:8s45q813s6h	Jeffrey Lee Kurkewich	The Role of Mirn23a/Mirn23b MicroRNA Clusters and Transcription Factor Arid3b in Hematopoietic Development<i></i>	Etd
und:8p58pc31109	Gabriela Maria Avelar Bonilla	Liquid-Liquid Equilibrium between Aprotic Heterocyclic Anion (AHA) Ionic Liquids and Water, and the Effect of Water on CO2 Capture by AHA Ionic Liquids	Etd
und:b8515m62s6b	J. Andr&#233;s Mej&#237;a Acosta	Ghost Coalitions: Economic Reforms. Fragmented Legislatures and Informal Institutions in Ecuador (1979-2002)	Etd
und:b8515m62t70	Melissa Renee Gillette	Rho GTPase Signaling in Epithelial-Stromal Interactions in the Developing Mammary Glad	Etd
und:9s161546d4r	Jean Marie Miesbauer	An Assessment of Large Woody Debris, Fish Populations, and Organic Matter Retention in Upper Midwestern Forested Streams	Etd
und:b2773t96d99	Lynette D. McCarthy	Life After Death	Etd
und:bv73bz62k31	Nigel Bosch	Automatic Face-Based Engagement Detection for Engagement	Etd
und:7h149p30z5r	Patricia L. Maazouz	Reaction Dynamics and Charge Transfer in the Scattering of State-Selected Ions on Surfaces	Etd
und:8336h130p3c	Sean Walsh	Arithmetical Knowledge and Arithmetical Definability: Four Studies	Etd
und:8336h130p6d	Djibril Malick SANGARE	Breakpoint Analysis of the Anopheles Gambiae S.S. Chromosome 2Rb, 2Rc, and 2Ru Inversions	Etd
und:8336h130t9p	Zachary Anderson	Wolf Jewel	Etd
und:9880vq3017s	Shavkat Karimovich Kasymov	Water Disputes in Central Asia and the World: Assessing the Prospect of Conflict and Cooperation	Etd
und:9306sx63m9v	Brittany J. Barrett	Flexible Chelating Diphosphine Ligands and Their Interactions with Late Transition Metals	Etd
und:9p290863451	Damrongsak Wirasaet	Numerical solutions of multi-dimensional partial differential equations using ad adaptive wavelet method	Etd
und:9c67wm13z71	Xu Han	Characterization and Interactions of Atmospheric Pressure Plasma Jets (APPJ) with DNA and Human Cells	Etd
und:9k41zc80h9t	Roger Brewer Jr.	Iterative Reconstruction in Multispectral Computerized Tomography	Etd
und:9c67wm1390q	Jamie Lynn Zigterman	Toward the Synthesis of Iejimalide B	Etd
und:bv73bz62g7g	Timothy Edward Workman Gloege	Consumed: Reuben A. Torrey and the Construction of Corporate Fundamentalism	Etd
und:bc386h4682f	Aboutaleb Amiri	Intercellular Interactions Promote Collective Behavior in Bacterial Colonies and Developing Epithelia	Etd
und:bc386h46s3f	Bethany Montagano	Sites of Slavery: Gender, Race and Tourism in America's Slavery Memory	Etd
und:c821gh95m8p	Charles L. Leavitt IV	Reconciling Word and World: Theories of Literature in the Age of Neorealism	Etd
und:c821gh95k8c	Carl Laurence Beckwith	The Certainty of Faith in God's Word: The Theological Method and Structure of Hilary of Poitiers' De Trinitate	Etd
und:c821gh95n7n	Xueqiang (Alex) Zhang	Chemical and Electronic Properties of the O<sub>2</sub> and H<sub>2</sub>O/Electrode Interface of an Electrochemical Cell for Water Splitting	Etd
und:c821gh96865	Jane Elizabeth Wageman	Sympathy in the 21st Century: Zadie Smith's Victorian Roots	Etd
und:cj82k645f2t	Sorour Abdulhadi Alotaibi	Temperature Controllability in Cross-FLow Heat Exchangers and Long Ducts.	Etd
und:cj82k645f7j	Angel Georgiev Ugrinov	Reactions of Nine-Atom Germanium Clusters in Solutions	Etd
und:cj82k645m42	Ashish Kushwaha	Development of Polybenzoxazole (PBO)-Based Polymer Membranes for Gas Separation	Etd
und:cj82k64645b	Anna Elizabeth Woodard	Effective Field Theory Interpretation for Measurements of Top Quark Pair-Production in Association with a W or Z Boson	Etd
und:cv43nv9583f	Christopher Porter	Mathematical and Philosophical Perspectives on Algorithmic Randomness	Etd
und:cv43nv95885	David Charles Mengel	Bones, Stones, and Brothels: Religion and Topography in Prague under Emperor Charles IV (1346-78)	Etd
und:cr56n01256x	Paul Johns	Surface Plasmon Polaritons in Gold Nanostructures: Conversion, Coupling, and Confinement	Etd
und:cr56n012p1v	Patricia M Schnepp	Integrative Bioinformatic and Experimental Investigation of the Mechanisms of Brain Metastatic Adaptation	Etd
und:cz30pr79792	Alexander Wimberly	Present Witness: The <em>Confession of 1967</em> and the Travails of Presbyterians in American Society	Etd
und:dn39x062676	Jennifer Kolesari	How Features of Contextual Events Alter the Interpretations of <em>Before </em>and <em>After</em>	Etd
und:ft848p61k31	Rufino Enno H. Dango, CP	Rationalist Hermeneutics: A Study of Muhammad Asad’s Translation and Commentary of the Qur'ān	Etd
und:0r96736826f	Elizabeth Anne Klein	Augustine on Angels	Etd
und:3j333199t44	Rhodora E. Beaton	The Sacramentality of the Word:  Contributions of Karl Rahner and Louis-Marie Chauvet to a Roman Catholic Theology of the Word	Etd
und:2j62s46720v	Alexander Dukalskis	Ideology and Authoritarian Persistence: Shaping the Public Sphere in North Korea and Burma	Etd
und:vd66vx04m43	Allison Edgren	The Needy, the "Lazy," and the "Lying": Beggars and Begging in Late Medieval Germany	Etd
und:wh246q20k5j	Brian Patrick Dunkle	Nocturna Lux Viantibus: The Methods, Meaning, and Mystagogy of Ambrosian Hymnody	Etd
und:d504rj45311	Kristen Nicole Fleming	Total Synthesis of the Cytotoxic Natural Products Myriaporones 1, 3, and 4 and Related Analogues	Etd
und:d217qn61v5c	Lynda Brigytt Letona Rodriguez	Fugitive Lovers	Etd
und:d504rj4538f	Mireya Garcia-Duran Huet	Reconciliation: Seeking Peace and Justice Through Non-Oppression	Etd
und:d504rj45t1j	Christopher R. J. Scheirer	Written in Stone: The Roman Epigraphic Tradition and Anglo-Saxon Literature	Etd
und:d504rj45s5m	Lorraine V. Cuddeback	Liberation, Resistance, and Agency in Intellectual Disability: An Ethnographic Study for Christian Ethics	Etd
und:d791sf28k1x	Meghan K. Cain	­­Fit for a Bayesian: An Evaluation of PPP and DIC	Etd
und:db78tb11n3k	Peter J. Wallace	"The Bond of Union": The Old School Presbyterian Church and the American Nation, 1837-1861	Etd
und:db78tb11p0v	Hilary C. Cisco Reuter	Racial Categorization of and Decision-Making Responses to Ambiguous and Unambiguous Facial Stimuli: An Examination of Racial Profiling Processes	Etd
und:df65v695n1z	Tyler L. Spano	Uranyl Vanadate Mineralogy and Nuclear Forensic Analysis of Uranium-Rich Materials	Etd
und:df65v694z97	Peng Zhou	Roles of Chronic Alcohol Feeding and the ID2 Gene in the Regulation of Circadian and Metabolic Function	Etd
und:dj52w378725	Vesta Mai Coufal	A Family Version of Lefschetz-Nielsen Fixed Point Theory	Etd
und:db78tb12b7f	Michael J. Petrin	Saved by the God above Every Name: Salvation in the Theology of Gregory of Nyssa	Etd
und:dn39x061j9q	M. Anthony Mills	Émile Meyerson's Neo-Kantian Épistémologie: An Interpretation and Defense	Etd
und:dj52w378w9g	Brandon S. Gerig	Controls of Contaminant Biotransport by Pacific Salmon to Great Lakes Tributaries	Etd
und:dn39x061p5k	Christina N. Cheng	Analysis of the Genetic and Molecular Mechanisms That Regulate Renal Progenitor Cell Fate Specification	Etd
und:dr26xw44r79	Sarah Elizabeth Hepinstall	Comparison of the Effects of Hydroxamate Siderophores on Lead and Cadmium Adsorption to Kaolinite	Etd
und:dn39x06263t	Julianna Poole	Medicine, Then and Now: The Problem of Using Persistence as a Measure for Medical Efficacy	Etd
und:dn39x06260s	Jakub Voboril	Democratic Political Leadership and Education in Thucydides and Plato	Etd
und:dn39x06250g	William Kye	Social Disorganization and the Consolidation of Parameters: A Multi-Level Analysis of City Racial Segregation, Neighborhood Ethnic Heterogeneity, and Crime	Etd
und:dv13zs28289	Dylan Menzies-Gow	Tests of Non-Standard Cosmological Theories	Etd
und:dr26xw44s4k	donglin Liu	Firm Real-Time System Scheduling Based on a Novel QoS Constraint	Etd
und:dz010p11991	Karthik Swaminathan	Carbon Nanotubes: Growth and Single Electron Transistor Measurements	Etd
und:f1881j94m9w	Christopher David Chapman	Taboo: The Real Modernist Aesthetic Made Real	Etd
und:dz010p1203f	William R. Smith	A Heavenly Correspondence: Benjamin Colman's Epistolary World and the Dissenting Interest	Etd
und:dz010p1216s	Anshumaan Bajpai	New Approaches for Describing Non-Ideal Adsorption and Reaction at Transition Metal Surfaces	Etd
und:f4752f77x36	Jeffrey Allen Mayfield	The Flavin-Dependent N-Hydroxylating Ornithine Monooxygenase from <i>Aspergillus fumigatus</i> and the Heme-Dependent O2-Generating Chlorite Dismutase from <i>Dechloromonas aromatica</i>: Studies of Oxygen Consumption and Production by Two Microbial Enzymes	Etd
und:f4752f77w16	Sean David Brittain	Using High-Resolution Near Infrared Spectroscopy to Probe the Interstellar Medium and Circumstellar Disks	Etd
und:f1881j9594n	Rachel Banke	Bute’s Empire:  Reform, Reaction, and the Roots of Imperial Crisis	Etd
und:f1881j94s9f	Sean Myers	The Contribution of Michael Mathis, C.S.C., to the Liturgical Movement in the United States	Etd
und:f4752f78k83	Jin L.C. Guo	Semantically Enhanced Traceability across Software and System-Related Natural Language Artifacts	Etd
und:f7623b61c3k	Stephen J. Kuhn	Exploring Highly Anisotropic Vortex Lattices of Unconventional Superconductors Using Small Angle Neutron Scattering	Etd
und:f7623b61c1w	Shahram Jevin Poureetezadi	Prostaglandins as Regulators of Nephrogenesis	Etd
und:f7623b6158f	Cora Fernandez Anderson	The Emergence of New Politics in Argentina: December 2001 and the Neighborhood Assemblies	Etd
und:f7623b61v6z	Garima Agrahari	Two-Component CovRS Regulatory System: Role in Host Innate Immunity Modulation and Bacterial Virulence	Etd
und:fb494745546	Laura Christine Collins	Shaping the Potential Landscape: A Study of Atomically Engineered Quasicrystals and Molecules	Etd
und:fb494744t3g	Karen Hooge Michalka	Embodied Cultural Transitions in Latino Protestant Congregations	Etd
und:fb49474552h	Bonnie Jaskowski Huge	Preparative Capillary Zone Electrophoresis	Etd
und:ff365427r4s	Janine R&#252;egg	Biofilm responses to Pacific salmon (<i>Oncorhynchus</i> spp.) spawners: the role of environmental context and scale	Etd
und:ff365427r9h	Maurice Thomas Raycroft	Analysis of Dynactin Microtubule Binding	Etd
und:ff365427t4d	Ashley Nicole Swanson	Using Molecular Techniques to Define the Role of Glycopeptidolipids in <em>Mycobacterium avium</em> Pathogenesis	Etd
und:ff365427x30	Michael W. Staude	The Role of Protein Dynamics in <em>β</em>-lactamase Resistance Proteins <b><strong></strong></b>	Etd
und:fj236111645	Valentina Geri	Testimony, Memory, and Intertextual References: Shakespeare's Presence in the Works of Primo Levi	Etd
und:ff365427x19	Chrysovalantis Constantinou	Natural Orbitals for the No-Core Configuration Interaction Approach	Etd
und:ff365428d8b	Nikhil Shukla	Computational Device and Circuit Concepts Based on Insulator-Metal Transition Phenomena	Etd
und:fj236111q55	Christopher R Vetter	Stochastic Ground Motion Modeling: Impact on Probabilistic Seismic Risk Assessment and Enhancements through Hazard Compatibility	Etd
und:fn106w9500t	Seungmin Oh	Structural Characterization of Ionic Liquids Containing Phenolate and Aprotic Heterocyclic Anions	Etd
und:fq977s77j7r	Min Zhang	Study of Externalization in Organizations: Examining the Determinants of Using Workers Not On Payroll	Etd
und:fq977s77r68	Nathan P. Vander Werf	Screening Operators for Lattice Vertex Operator Algebras and Resulting Constructions	Etd
und:ft848p6168b	Shinkyu Lee	Communities of War and Peace: Arendt, Political Association, and International Relations	Etd
und:ft848p6117f	Janna L. Hunter-Bowman	Agency under Duress: A Political Theological Approach to Peacebuilding	Etd
und:g158bg27m14	Brian F. Hilbert	The Design, Validation, and Application of an Inverse Heat Transfer Measurement Technique	Etd
und:ft848p61j73	Elizabeth Hannah Peuchen	Analytical Approach to the Developmental Proteomics of <i>Xenopus laevis</i>	Etd
und:g445cc11c8q	Thomas A. Zirkle	Investigation of the Dominant Noise Mechanism in MIM SETs at Low Frequencies	Etd
und:g445cc11d1m	Lei Li	Topology Optimization of Structures with Microstructural and Elastoplastic-Damage Effects	Etd
und:g445cc10p0g	Kathleen Allan Targowski	Semantic Complexity and Language Production: Simple vs. Complex Verbs	Etd
