id	creator	title	model
und:ks65h990z3t	Williams, Abigail Leonard, 1703-1789	Parsons-Williams family correspondence	FindingAid
und:ks65h990x1t	Garnsey, Ebenezer, 1737/8-1763	Ebenezer Garnsey sermons	FindingAid
und:ks65h990z14	Comte de Langeron, Alexandre-Claude-Nicholas, b. 1732	Comte de Langeron reports	FindingAid
und:ks65h990x3h	Harris, Samuel, 1733-1825	Samuel Harris journal	FindingAid
und:ks65h99101q	Alexander, Thomas Benton, 1839-1928	Thomas Benton Alexander diary	FindingAid
und:ks65h990z76	Town of Swansea, Massachusetts	Swansea town records	FindingAid
und:ks65h990z9w	Wheeler, Truman, 1741-1815	Truman Wheeler day books	FindingAid
und:ks65h990z5h	Pickering, William, 1670/1-1723	William Pickering papers	FindingAid
und:ks65h99109g	Barb, Thomas J. (Thomas Jacob), 1842-1899	Thomas J. Barb diary	FindingAid
und:ks65h991053	Arthur, David B., b. 1837	David B. Arthur diary	FindingAid
und:ks65h99103d	Anderson, Leroy Hammond, 1814-1863	Anderson-Reavis correspondence	FindingAid
und:ks65h99107s	Baldwin, Albert J. (Albert Jehiel), 1839-1912	Albert J. Baldwin Letters	FindingAid
und:ks65h99113q	Bettle, Mary, 1833-1912	Mary Bettle letters	FindingAid
und:ks65h99119s	Cline, William, 1830-1899	William Cline diary	FindingAid
und:ks65h991173	Caley, Charles C., 1839-1901	Caley Family correspondence	FindingAid
und:ks65h991111	Barker, Cicero R., 1848-1917	Cicero R. Barker letter	FindingAid
und:ks65h99115d	Boardman, James, b. 1831	James Boardman diary	FindingAid
und:ks65h99125q	Edwards, Robert S. (Robert Sedgwick), 1838-1863	Robert S. Edwards papers	FindingAid
und:ks65h991231	Crowell, Mary Ann Tucker, b. 1835	Mary Crowell letter	FindingAid
und:ks65h99121b	Combs, William J., 1828-1904	William Combs letters	FindingAid
und:ks65h99127d	Figures, Henry S., ca. 1841-1864	Henry S. Figures letter	FindingAid
und:ks65h99133b	Maley, Henry H., b. ca. 1843	Henry H. Maley letters	FindingAid
und:ks65h991293	Jordan, James B., 1836-1899	James B. Jordan letter	FindingAid
und:ks65h991351	McKinney, Christopher C., 1825-1902	Christopher C. McKinney letters	FindingAid
und:ks65h99131n	Leonard family	Leonard family papers	FindingAid
und:ks65h99141z	Moore, Alfred, b. 1837	Alfred Moore diary	FindingAid
und:ks65h99145b	Murphy, George H., b. ca. 1836	George H. Murphy diary	FindingAid
und:ks65h99143n	Morgan, Richard C. (Richard Curd), 1836-1918	Richard C. Morgan letter	FindingAid
und:ks65h99137q	Meek, James Monroe, 1821-after 1899	Meek family correspondence	FindingAid
und:ks65h99139d	Harvey, M. A., b. ca. 1839	M. A. Harvey letter	FindingAid
und:ks65h991518	Peed, John Nathaniel, 1843-1935	Peed family letters	FindingAid
und:ks65h99149q	Parkison, James, 1823-1886	James Parkison letters	FindingAid
und:ks65h99153z	Pugh, Joseph T., 1809-1903	Pugh family letters	FindingAid
und:ks65h991471	Harvey, Ora W., 1840-1921	Ora W. Harvey letter	FindingAid
und:ks65h991591	Read, Thomas Griffin, 1835-1895	Read family correspondence	FindingAid
und:ks65h99157b	Randall, Harrison E., 1840-1931	Harrison E. Randall letters	FindingAid
und:ks65h991638	Savage, Southy L. (Southy Littleton), 1831-1915	Southy L. Savage letter	FindingAid
und:ks65h99161k	Reeves, Samuel T., b. circa 1831	Samuel T. Reeves correspondence	FindingAid
und:ks65h99167n	Shriver, Andrew Keiser, 1836-1897	Shriver family correspondence	FindingAid
und:ks65h99169b	Sillers, William W. (William Walter), 1838-1863	Sillers-Holmes family correspondence	FindingAid
und:ks65h99165z	Shipman, Jesse Albert, ca. 1843-1863	Shipman family correspondence	FindingAid
und:ks65h99171w	Stilson, Sarah L.(Sarah Lyra), 1838-1912	Sarah Stilson correspondence	FindingAid
und:ks65h99173k	Taylor, Jonathan G. (Jonathan Gibson), 1839-1864	Taylor family correspondence	FindingAid
und:ks65h991758	Thomas, George, 1821-1905	Thomas family correspondence	FindingAid
und:ks65h99177z	Tyson, Herbert B. (Herbert Benezet), b. circa 1842	Herbert Benezet Tyson letters	FindingAid
und:ks65h99179n	White, Isaac I. (Isaac Ira), 1841-1864	Isaac Ira White letter	FindingAid
und:ks65h991816	Williams, Leonard, 1823-1908	Leonard Williams letters	FindingAid
und:ks65h99189z	John E. and Elizabeth Savage Brownlee family	John E. and Elizabeth Savage Brownlee family papers	FindingAid
und:ks65h99183w	Baird, Thomas J., 1795-1842	Thomas J. Baird orderly book	FindingAid
und:ks65h991878	Abel Blanchard family	Abel Blanchard family correspondence	FindingAid
und:ks65h99185k	Ballou, Levi, 1806-1865	Rev. Levi Ballou papers	FindingAid
und:ks65h99191h	Newman, Mary Casey, b. 1820	Casey-Needham family correspondence	FindingAid
und:ks65h991998	Dinsmore, John Jr., 1759-1814	John Dinsmore, Jr. papers	FindingAid
und:ks65h99197k	Crawford, George W., 1798-1872	George W. Crawford papers	FindingAid
und:ks65h99195w	Unidentified	Corvo/Enterprise logbook	FindingAid
und:ks65h991936	Towslee, Sarah Corkins, 1833-1898	Corkins family manuscripts	FindingAid
und:ks65h991b3h	Graves, William, Jr. (1811-1877)	Graves family shipping papers	FindingAid
und:ks65h991b56	Green family	Green family papers	FindingAid
und:ks65h991b1t	Doe, Charles C. (Charles Cogswell), 1830-1896	Doe family letters	FindingAid
und:ks65h991b7w	King, William, 1812-1881	William King journal	FindingAid
und:ks65h991b9k	Coles, Hewlett Townsend, ca. 1800-1828	Packet Ship Liverpool letters	FindingAid
und:ks65h991c14	Lont, Ostrom Stephen, 1821-1893	Ostrom Stephen Lont diary	FindingAid
und:ks65h991c3t	Loughead family	James A. Loughead family correspondence	FindingAid
und:ks65h991c5h	Unidentified	Meridian logbook	FindingAid
und:ks65h991d1f	Preston, Samuel, 1756-1834	Samuel Preston journal	FindingAid
und:ks65h991c76	Mississippi. Probate Court of Hinds County	Mississippi estate and business records	FindingAid
und:ks65h991c9w	Nicholson, James Witter, 1773-1851	James Witter Nicholson Family Letters	FindingAid
und:ks65h991d34	Richards, George Hersey, 1816-1903	Richards family correspondence	FindingAid
und:ks65h991d96	Shepherd, William, b. 1794	William Shepherd diaries	FindingAid
und:ks65h991d5t	Rogers, Elisur H. (Elisur Holbert), 1825-1849	Elisur H. Rogers journal	FindingAid
und:ks65h991f1r	Ibrahima, Abd al-Rahman, 1762-1829	American slavery manuscript collection	FindingAid
und:ks65h991d7h	Russel, Jacob P. (Jacob Pyle), b. 1836	Jacob P. Russel diary	FindingAid
und:ks65h991f7t	Audenried, Joseph C., 1839-1880	Joseph C. Audenried journal	FindingAid
und:ks65h991f54	Alcott, Louisa May	Louisa May Alcott collection	FindingAid
und:ks65h991g12	Cather, Willa, 1873-1947	Willa Cather letters	FindingAid
und:ks65h991f9h	Balzer, George M., 1915-2006	Jack Benny Program scripts	FindingAid
und:ks65h991j3c	McKee, George Colin, 1837-1890	George Colin McKee papers	FindingAid
und:ks65h991j1p	Larsson, Raymond E. F., 1901-1991	Raymond E. F. Larsson papers	FindingAid
und:ks65h991g3r	Creeley, Sarah H., 1957-	Robert Creeley letters to Sarah Creeley	FindingAid
und:ks65h991g5f	Delaney, John F., b. 1856	John F. Delaney letters	FindingAid
und:ks65h991h7f	Kaletta Statuary Company, St. Louis (Mo.)	Kaletta Statuary Company drawings	FindingAid
und:ks65h991j9f	Morgan, Mary Huntington (1873-1966)	Mary Huntington Morgan diary	FindingAid
und:ks65h991j7r	Mooney, Lenore (1859-1941)	Lenore Mooney Papers	FindingAid
und:ks65h991j52	McMahon, John T. (John Todd), 1843-1896	John and Sarah McMahon journals	FindingAid
und:ks65h991k10	George Rugg	Captain Francis O'Neill papers	FindingAid
und:ks65h991k9r	Dailey, Harold T. (Harold Trasseau), 1894-1971	All-American Girls Baseball League Collection	FindingAid
und:ks65h991k3p	Robinson, Hattie Aiken (b. ca. 1887-90)	Hattie Aiken Robinson family correspondence	FindingAid
und:ks65h991k72	Stone, Seymour Howard (1867-after 1930)	Seymour Howard Stone Letters	FindingAid
und:ks65h991k5c	Roder, Max H., 1892-1988	Max H. Roder journals	FindingAid
und:ks65h991m7c	Steers, Fred L. (Fred Llewellyn), 1887-1967	Fred L. Steers papers	FindingAid
und:ks65h991m30	Evers, Johnny (John Joseph), 1881-1947	Johnny Evers collection	FindingAid
und:ks65h991m19	Birmingham Black Barons	Birmingham Black Barons records	FindingAid
und:ks65h991m5p	Unidentified	Police Gazette Sports Clippings Scrapbook	FindingAid
und:ks65h991n2z	Kennan, George F. (George Frost), 1904-2005	George F. Kennan-John Lukacs correspondence	FindingAid
und:ks65h991n81	Hill, Enoch P. (Enoch Preston), 1873-1930	Enoch P. Hill letters	FindingAid
und:ks65h991n4n	Drinan, Robert B. (Robert Barker), 1880-after 1942	Robert B. Drinan correspondence	FindingAid
und:ks65h991n08	Zerbe, William H., 1824-1894	William H. Zerbe diary	FindingAid
und:ks65h991w0f	Kimball, Marie Balje, 1873-1967	Marie Balje Kimball Correspondence	FindingAid
und:ks65h991x44	Huntly Carter	Huntly Carter Papers	FindingAid
und:ks65h992479	Molé de Champlatreux, Marie Louise Elizabeth de Lamoignon, 1763-1825	Marie Louise Elizabeth de Lamoignon Molé de Champlatreux Biography	FindingAid
und:ks65h992490	Educational Media	Educational Media	FindingAid
und:ks65h99245m	Treasurer	Treasurer	FindingAid
und:ks65h99251j	University of Notre Dame. Men's Lacrosse Office.	Notre Dame: Men's Lacrosse Office Records	FindingAid
und:kw52j675d92	Lyon, Marcus Ward, 1875-1942	Marcus and Martha Lyon Papers	FindingAid
und:kw52j675d5p	Herman, E. W.	E. W. Herman Papers	FindingAid
und:kw52j675f1m		Diocesan and Archdiocesan Printed Material	FindingAid
und:kw52j675d7c	Societas Liturgica	Societas Liturgica Collection	FindingAid
und:m039k358q10	Edes, Ella B.	Ella B. Edes Papers	FindingAid
und:m039k358p7r	Terminiello, A. W. (Arthur W.)	A.W. Terminiello Papers	FindingAid
und:m039k358p9f	Montell, William Lynwood, 1931-	William Lynwood Montell Oral Histories	FindingAid
und:m039k358q3p	Morrissey, Andrew, 1860-1921.	Andrew Morrissey Papers	FindingAid
und:m326m041z79	Coquillard family.	Alexis Coquillard Family papers	FindingAid
und:m326m04203h	University of Notre Dame. Archives.	Catholic Directories Collection	FindingAid
und:m326m041z90	Smelser, Marshall.	Marshall Smelser Papers	FindingAid
und:m326m04201t	Lyon, John	John Lyon Papers	FindingAid
und:m613mw25795	Turner, James, 1946-	James Turner Papers	FindingAid
und:m613mw2583d	Edwards, James F. (James Farnham), 1850-1911.	James Farnham Edwards Papers	FindingAid
und:m613mw25853		Americanism Collection	FindingAid
und:m613mw2581q	Morris, Joan, 1901-	Joan Morris Papers	FindingAid
und:m613mw25b00	Cridler, Thomas W., 1850-1914	Thomas W. Cridler Louisiana Purchase Exposition Papers	FindingAid
und:m900ns08h97	Mulcahy, Francis P.	Francis P. Mulcahy Papers	FindingAid
und:m900ns08j55	University of Notre Dame. Department of Information Services.	Department of Information Services Records	FindingAid
und:m900ns08j3g	Lyons, Joseph Aloysius, 1834-1888.	Joseph Aloysius Lyons Papers	FindingAid
und:m900ns08j1s	Schubmehl, Raymond, 1896-	Raymond Schubmehl Papers	FindingAid
und:mc87pn91t55	Egan, Eileen	Eileen Egan Papers	FindingAid
und:mc87pn91t3g	Steinfels, Margaret O'Brien	Margaret O'Brien Steinfels Papers	FindingAid
und:mc87pn91t7v	Editors of the Alumnus Magazine	Notre Dame: Alumnus Editor Records	FindingAid
und:mc87pn91w5s	Belinaye, Maurice-René, Viscount de la	Viscount de la Belinaye papers	FindingAid
und:mg74qj75376	Daniel J. Gentile	Daniel J. Gentile Papers	FindingAid
und:mg74qj7535h	University of Notre Dame. Mendoza College of Business. Master of Science in Accountancy Program.	Master of Science in Accountancy Records	FindingAid
und:mk61rf58c9z	University of Notre Dame	Notre Dame Artifacts Collection	FindingAid
und:mk61rf58c78	Hums, Edward F.	Edward F. Hums Papers	FindingAid
und:mk61rf58c5k	Hughes, Philip, 1895-1967.	Philip Hughes Papers	FindingAid
und:mp48sb41n3q	Wurzer, Henry C.	Henry C. Wurzer Papers	FindingAid
und:mp48sb41n5d	Shoemaker Motion Picture Company	Shoemaker Motion Picture Company Films	FindingAid
und:mp48sb41n9s	O'Neill, Daniel J.	Daniel J. O'Neill Papers	FindingAid
und:mp48sb41n73	Fitzsimons, M. A. (Matthew Anthony), 1912-	M.A. Fitzsimons Papers	FindingAid
und:n296ww74s1p	Makletzoff, Ann Harrigan, 1910-1984.	Ann Harrigan Makletzoff Papers	FindingAid
und:n296ww74s3c	Diocese of Kansas City (Mo.)	Diocese of Kansas City (Mo.) Collection	FindingAid
und:n296ww74r7f	Holtz, Lou	Lou Holtz Papers	FindingAid
und:n296ww74r94	WSND Radio	WSND Radio	FindingAid
und:n583xs5825d	Catholic Church. Archdiocese of New York (N.Y.).	Archdiocese of New York Collection	FindingAid
und:n583xs5823q	Leahy, Eugene J.	Eugene J. Leahy Papers	FindingAid
und:n583xs58420	Sercey, Pierre César Charles Guillaume, Marquis de, 1753-1836	Marquis de Sercey papers	FindingAid
und:n870zp4197b	de Bhaldraithe, Tomás	Tomás de Bhaldraithe Collection	FindingAid
und:n870zp41b1k	University of Notre Dame	Social Issues Collection	FindingAid
und:n870zp41991	Spalding, Edyth	Edyth Spalding Papers	FindingAid
und:n870zp41b5z		Catholic Church. Diocese of La Crosse (Wis.) Collection	FindingAid
und:n870zp41b38	Manier, Edward	Edward Manier Collection	FindingAid
und:nc580k24m12	Twenty-third Publications	Twenty-third Publications Collection	FindingAid
und:nk322b9153v	Tydings, Judith	Judith Church Tydings Papers	FindingAid
und:nk322b91577	McMullin, Ernan	Ernan McMullin Papers	FindingAid
und:nk322b9155j	McIntosh, Robert P. (Robert Patrick).	Robert P. McIntosh Collection	FindingAid
und:nk322b9159x	O'Malley, Austin, 1858-1932.	Austin O'Malley Papers	FindingAid
und:np193774f36	Wurzer, F. Henry	F. Henry Wurzer Papers	FindingAid
und:np193774f7k	Masterman, Rose Eileen, 1898-1984.	Rose Eileen Masterman Papers	FindingAid
und:np193774f5w	Sollitt Construction Company	Sollitt Construction Company	FindingAid
und:np193774f98	University of Notre Dame. Department of Mathematics.	Mathematics Department: Subject Files	FindingAid
und:ns064457q7n	Conference of Major Superiors of Men	Conference of Major Superiors of Men Records	FindingAid
und:ns064457q9b		Unidentified Manuscripts	FindingAid
und:ns064457r1w	Amerika Publishing Company.	Amerika Publishing Company Records	FindingAid
und:nv93514111p	Department of Modern & Classical Languages	Modern and Classical Languages Department	FindingAid
und:nz805x24891	Mestrovic, Ivan, 1883-1962.	Ivan Mestrovic Papers	FindingAid
und:nz805x24818	Shaw, John Bennett, 1913-1994	The John Bennett Shaw Collection of Printed Ephemera for Modern Authors	FindingAid
und:nz805x2487b	University of Notre Dame. Archives.	Notre Dame Unidentified Faculty Collection	FindingAid
und:p2676t07j9d	Sorin, Edward.	Edward Sorin Papers	FindingAid
und:p2676t07k1z	Mazzuchelli, Samuel, 1806-1864.	Samuel Mazzuchelli Positio	FindingAid
und:p2676t07j51	Aedín Clements	Thomas Davis Collection	FindingAid
und:p2676t07j7q	Collins, Clifford M.	Clifford M. Collins Papers	FindingAid
und:p2676t07k3n		Department of Music Records	FindingAid
und:p5547p90p46	Swearingen, James S. (James Strode), 1782-1864	James S. Swearingen Letter Book	FindingAid
und:p5547p90v1q	Mathis, Michael A. (Michael Ambrose), 1885-1960	Michael A. Mathis Papers	FindingAid
und:p5547p90v3d	Engels, Norbert, 1903-	Norbert Engels Papers	FindingAid
und:p5547p90v53	Appleton, Jack	Jack Appleton Collection	FindingAid
und:p5547p90t95	Ufer, Walter, 1876-1936	Walter Ufer Papers	FindingAid
und:p8418k7445f	Catholic Church. Diocese of Nashville (Tenn.)	Catholic Church. Diocese of Nashville (Tenn.) Collection	FindingAid
und:p8418k7437t	Aedín Clements	Drumbo Soup Kitchen daybook	FindingAid
und:p8418k7443r	University of Notre Dame. MBA Career Development.	MBA Career Development Records	FindingAid
und:p8418k7439h	Bird, Otto A., 1914-	Otto Bird Papers	FindingAid
und:p8418k74412	University of Notre Dame. Pangborn Hall.	Notre Dame - Pangborn Hall Records	FindingAid
und:pg15bc40p71	Catholic Church. Diocese of Natchitoches (La.)	Catholic Church. Diocese of Natchitoches (La.) Collection	FindingAid
und:pg15bc40p5b	Lynch, Mary B, 1925-1979.	Mary B. Lynch Papers	FindingAid
und:pg15bc40p3n	University of Notre Dame. Summer Sports Camps.	Summer Sports Camps Records	FindingAid
und:pg15bc40p1z	LoSecco, John M.	John M. LoSecco Papers	FindingAid
und:pn89d507750	Spillard, Jeremiah A., 1842-1925.	Jeremiah A. Spillard Papers	FindingAid
und:pn89d50777p	McAvoy, Thomas Timothy, 1903-1969.	Thomas Timothy McAvoy Papers	FindingAid
und:pn89d507739	O'Brien, Frank	Frank O'Brien Papers	FindingAid
und:pr76f190h94	Notre Dame / St. Mary's Equestrian Club	Notre Dame / St. Mary's Equestrian Club Records	FindingAid
und:pr76f190j1p	University of Notre Dame. Alumni Reunions.	Notre Dame: Alumni Reunions Records	FindingAid
und:q237hq40f2r	Cartmell, Thomas Kemp, 1838-1920	Thomas Kemp Cartmell diary	FindingAid
und:q811kh06w9c	Zahn, Gordon Charles, 1918-	Gordon Zahn Papers	FindingAid
und:q811kh06x1x	Sisters of Providence (Saint Mary-of-the-Woods, Ind.)	Sisters of Providence of Saint Mary-of-the-Woods Records	FindingAid
und:q811kh06x3m	McDevitt, Philip Richard, 1858-1935.	Philip Richard McDevitt Papers	FindingAid
und:q811kh06x59	Department of Art	Department of Art	FindingAid
und:qb98mc9065k	University of Notre Dame. Erasmus Institute.	Erasmus Institute Records	FindingAid
und:qb98mc9063w	North American Forum on the Catechumenate	North American Forum on the Catechumenate Records	FindingAid
und:qb98mc90678	Snite Museum of Art	Snite Museum of Art	FindingAid
und:qf85n873g7b	O'Brien, David J.	David J. O'Brien Papers	FindingAid
und:qf85n873g5n	McGrath, Marcos, 1924-	Marcos McGrath Papers	FindingAid
und:qf85n873g18	Zotti, Mary Irene	Mary Irene Zotti Papers	FindingAid
und:qf85n873g3z		Spanish-American War Photographs	FindingAid
und:qj72p556m0r	Wetmore, William S. (William Shepard), 1801-1862	William S. Wetmore papers	FindingAid
und:qr46qz2397d	National Catholic Reporter Publishing Company.	National Catholic Reporter Publishing Company Records	FindingAid
und:qr46qz23993	Priests' Eucharistic League.	Priests' Eucharistic League Records	FindingAid
und:qr46qz2395q	Archivio vaticano.	Archivio vaticano Fondo Bolognetti	FindingAid
und:qr46qz23b1n		Archdiocese of San Antonio Collection	FindingAid
und:mc87pn91t1s	True House (Charismatic community).	True House (Charismatic community) Records	FindingAid
und:mc87pn91r46	Unidentified	Pittsburgh outsider journals	FindingAid
und:mg74qj7533t	San Miguelito Mission.	San Miguelito Mission Records	FindingAid
und:mg74qj75314	Hellmuth, Paul	Paul Hellmuth Collection	FindingAid
und:mk61rf58c3w	Stritch, Thomas.	Thomas Stritch Papers	FindingAid
und:ms35t724x75	Maricle, Abraham	Abraham Maricle Papers	FindingAid
und:ms35t724x5g	University of Notre Dame. Archives.	Tintypes Collection	FindingAid
und:ms35t724z1d	Catholic Church. Archdiocese of New Orleans (La.)	Archdiocese of New Orleans Collection	FindingAid
und:ms35t724x9v	Addeo, Edmond G., 1936-	Edmond G. Addeo Papers	FindingAid
und:ms35t725h7q	None	Women's College Basketball Team Media Guide Collection	FindingAid
und:mw22v40865t	Home Mission Sisters of America.	Home Mission Sisters of America Records	FindingAid
und:mw22v40867h	Minority Student Affairs	Minority Student Affairs Records	FindingAid
und:mw22v40871r	Thorman, Donald J.	Donald J. Thorman Papers	FindingAid
und:mw22v408696	Mahony, Thomas F. (Thomas Francis), 1873-1957.	Thomas F. Mahony Papers	FindingAid
und:n009w091g98	Hillenbrand, Reynold, 1905-1979.	Reynold Hillenbrand Papers	FindingAid
und:n009w091h1t	Jumper, Eric J.	Eric J. Jumper Papers	FindingAid
und:n009w091g7k	Smith, C. R. (Cyrus Rowlett), 1899-	C.R. Smith Papers	FindingAid
und:n009w091h3h	University of Notre Dame. Archives.	Anti-Catholic Printed Material Collection	FindingAid
und:n583xs58211	Marx, Paul	Paul Marx Papers	FindingAid
und:n583xs5819g	Phelan, Thomas W.	Thomas W. Phelan Papers	FindingAid
und:nc580k24m74	Ancient Order of Hibernians	Ancient Order of Hibernians Collection	FindingAid
und:nc580k24m5f	ELLC	English Language Liturgical Consultation Records	FindingAid
und:nc580k24m3r	Schumacher, Matthew, 1879-1966.	Matthew Schumacher Papers	FindingAid
und:ng451g07w76	Catholic Church. Diocese of Marquette.	Diocese of Marquette Collection	FindingAid
und:ng451g07w3t	Soderini, Eduardo, conte, 1853-1934	Eduardo Soderini Papers	FindingAid
und:ng451g07w5h	Marantette, Patrick, 1807-1878.	Patrick Marantette Papers	FindingAid
und:ng451g07w14	De Vere, Aubrey, 1814-1902	Aubrey DeVere Papers	FindingAid
und:ns064457q5z	University Club of Notre Dame	University Club of Notre Dame Records	FindingAid
und:ns064458945	University of Notre Dame. Provost.	Provost: 2005- : Burish Records	FindingAid
und:nv935141094	Mathes, Carl, 1896-1957	Carl Mathes Papers	FindingAid
und:nv93514105r	Heiser, Agatho, CSC	Brother Agatho Heiser Papers	FindingAid
und:nv93514107f	Sommer, Leonard F.	Leonard F. Sommer Papers	FindingAid
und:nz805x24938	Catholic Church. Archdiocese of Philadelphia (Pa.)	Archdiocese of Philadelphia Collection	FindingAid
und:nz805x2491k	Venerable English College (Rome, Italy).	Venerable English College (Rome, Italy) Correspondence	FindingAid
und:pc289g57d5s	O'Connor, Edward D. (Edward Dennis)	Edward D. O'Connor Papers	FindingAid
und:pc289g57d7g	Walshe, Peter, 1934-	Peter Walshe Collection	FindingAid
und:pc289g57d33	Mulrooney, Patrick E.	Patrick E. Mulrooney Fundraising material	FindingAid
und:pc289g57d1d	University of Notre Dame. General Counsel.	Notre Dame University General Counsel Records	FindingAid
und:pc289g57z94	University of Notre Dame. Vice President for Finance.	Vice President for Finance Records	FindingAid
und:pk02c823x7s	Milburn, Theresa Rebecca, 1844-1928	Theresa Milburn Diary	FindingAid
und:pk02c823z3q	Notre Dame University	Notre Dame Audio-Visual and Oversize Graphics Collection	FindingAid
und:pk02c823z73	Episcopal Church Divinity School, Philadelphia	Episcopal Church Divinity School, Philadelphia Library shelf list	FindingAid
und:pk02c823z5d	University of Notre Dame Archives	Music Collection	FindingAid
und:pk02c823z9s	Archives	Notre Dame: Archives	FindingAid
und:pn89d50779c	Danehy, James P.	James P. Danehy Papers	FindingAid
und:pr76f190h7f	Walsh, Matthew J., 1882-1963.	Matthew J. Walsh Papers	FindingAid
und:pr76f190h5r	Unsworth, Tim.	Tim Unsworth Papers	FindingAid
und:pv63fx73s5n	Vaughan, Herbert Alfred, 1832-1903.	Herbert Alfred Vaughan Papers	FindingAid
und:pv63fx73s91	Brother Charles McBride	Brother Charles McBride Records	FindingAid
und:pv63fx73s7b	University of Notre Dame. Career and Placement Services Bureau.	Notre Dame Career and Placement Services Bureau Records	FindingAid
und:pv63fx73t1k	Denissoff, Élie, 1893-1971	Elie Denissoff Papers	FindingAid
und:pz50gt5729c	Mexican American Catholic College	Mexican American Catholic College Records	FindingAid
und:pz50gt5727p	U.S. Catholic.	U.S. Catholic Records	FindingAid
und:pz50gt5733m	Armsey, James W., 1917-	James W. Armsey Papers	FindingAid
und:pz50gt5731x		Equestrian Order of the Holy Sepulchre of Jerusalem Collection	FindingAid
und:q237hq40b97	Sperber, Murray	Murray Sperber Papers	FindingAid
und:q237hq40c1s	McCartney, F. J. Patrick	F. J. Patrick McCartney Papers	FindingAid
und:q237hq40b7j	Congregation of Holy Cross. Indiana Provice Archives Center.	Theatre Historical Society of America Collection	FindingAid
und:q237hq40c3g	Catholic Church. Diocese of Natchez (Miss.).	Diocese of Natchez Collection	FindingAid
und:q524jm23m99	University of Notre Dame. Vice President for Academic Affairs.	Notre Dame Vice President for Academic Affairs	FindingAid
und:q524jm23n3j	University of Notre Dame. Environmental Research Center.	Notre Dame Environmental Research Center Records	FindingAid
und:q524jm23n1v	North American Conference of Separated and Divorced Catholics	North American Conference of Separated and Divorced Catholics Records	FindingAid
und:q524jm23n57	University of Notre Dame. Research and Sponsored Programs / Research Division.	Research and Sponsored Programs / Research Division Records	FindingAid
und:qb98mc90616	University of Notre Dame. Executive Assistants to the Executive Vice President.	Executive Assistants to the Executive Vice President Records	FindingAid
und:qj72p556r7d	Marshalek, Eugene Richard	Eugene R. Marshalek Papers	FindingAid
und:qj72p556r5q	Sisters of Charity of Nazareth, Kentucky	Sisters of Charity of Nazareth, Kentucky Records	FindingAid
und:qj72p556r93	National Assembly of Religious Women (U.S.)	National Assembly of Religious Women (U.S.) Records	FindingAid
und:qj72p556r31	University of Notre Dame. Executive Vice President 2004- : John Affleck Graves.	Notre Dame Executive Vice President 2004- : John Affleck Graves	FindingAid
und:qn59q24015t	Striebel, John H., 1892-1962	John H. Striebel Papers	FindingAid
und:qn59q24017h	McIlvane, Donald W.	Donald W. McIlvane Papers	FindingAid
und:qn59q240134	Zatko, James J.	James J. Zatko Papers	FindingAid
und:qn59q240196	Dodson, Edward O. (Edward Ottway), 1916-	Edward O. Dodson Manuscripts	FindingAid
und:qr46qz23w7p	Wu, Jingxiong, 1899-1986	Wu Jingxiong Collection	FindingAid
und:qv33rv06m1q	Doheny, William J. (William Joseph), 1898-1982.	William J. Doheny Papers	FindingAid
und:qv33rv06k5s	Shaughnessy, Thomas E.	Rodney J. Shaughnessy Collection	FindingAid
und:qv33rv06k95	James (Jim) McLaughlin	James McLaughlin Photographs	FindingAid
und:qv33rv06k7g		Sorin Jubilee and Monument Correspondence	FindingAid
und:qz20sq89w10	Ewing, Thomas, 1789-1871	Thomas Ewing Family Papers	FindingAid
und:qz20sq89v9f	National Conference of Vicars for Religious	National Conference of Vicars for Religious Records	FindingAid
und:qz20sq89v7r	Cedar Grove Cemetery (South Bend, Ind.)	Cedar Grove Cemetery (South Bend, Ind.) Records	FindingAid
und:qz20sq89x5p	Unidentified	California-Oregon Trail Diary	FindingAid
und:qz20sq89w3p	University of Notre Dame.	Scientific and Photographic Instruments Collection	FindingAid
und:r207tm7349k	University of Notre Dame. Office of Residence Life and Housing.	Residence Life and Housing Records	FindingAid
und:r207tm7353t	Dolan, Jay P., 1936-	Jay P. Dolan Papers	FindingAid
und:r207tm73514	McKeon, Frederick T., 1874-1950.	Frederick T. McKeon Papers	FindingAid
und:r207tm7347w	Desmond, Humphrey Joseph, 1858-1932.	Humphrey Joseph Desmond Letters received	FindingAid
und:r494vh56d9m	Vanderhaar, Gerard A.	Gerard A. Vanderhaar Papers	FindingAid
und:r494vh56f15	National Catholic War Council (U.S.)	National Catholic War Council (U.S.) Records	FindingAid
und:r494vh56f5j	Catholic Church. Diocese of Santa Fe (N.M.).	Diocese of Santa Fe Collection	FindingAid
und:r494vh56f3v	University of Notre Dame. Library.	Notre Dame Faculty Drafts and Manuscripts Collection	FindingAid
und:r781wd39p9p	Gleeson, James, 1840-1907.	James Gleeson Letters received	FindingAid
und:r781wd39q3x	Midwest Council of La Raza.	Midwest Council of La Raza Records	FindingAid
und:r781wd39q5m	University of Notre Dame	University of Notre Dame. Dome Yearbook	FindingAid
und:r781wd39q17	Student Activities	Notre Dame - Student Activities	FindingAid
und:rb68x92305q	Fagan, Vincent F. (Vincent Francis), 1898-1951.	Vincent F. Fagan Papers	FindingAid
und:rb68x92307d	University of Notre Dame. Sports Information Directors	University of Notre Dame. Sports Information Directors' Files	FindingAid
